ratingId,tmdbId,title,genres_str,genre_list,avg_rating,num_ratings
2328,9945,Vampires,Action|Drama|Fantasy|Horror|Thriller,"['Action', 'Drama', 'Fantasy', 'Horror', 'Thriller']",2.54,95
89759,60243,A Separation,Drama,['Drama'],3.85,58
45880,1887,Marie Antoinette,Drama|History,"['Drama', 'History']",3.09,87
4167,2749,15 Minutes,Action|Crime|Thriller,"['Action', 'Crime', 'Thriller']",2.6,98
103384,57201,The Lone Ranger,Action|Adventure|Western,"['Action', 'Adventure', 'Western']",2.76,105
2932,16642,Days of Heaven,Drama|Romance,"['Drama', 'Romance']",3.92,72
5572,10611,Barbershop,Comedy|Drama,"['Comedy', 'Drama']",3.06,90
2883,24071,Mumford,Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",3.27,71
135436,328111,The Secret Life of Pets,Animation|Family,"['Animation', 'Family']",3.21,84
107141,140823,Saving Mr. Banks,Comedy|Drama|History,"['Comedy', 'Drama', 'History']",3.53,94
5478,8869,Eight Legged Freaks,Action|Comedy|Horror|Thriller,"['Action', 'Comedy', 'Horror', 'Thriller']",2.42,98
32296,10040,Miss Congeniality 2: Armed and Fabulous,Action|Comedy,"['Action', 'Comedy']",2.51,100
2922,4929,Hang 'em High,Western,['Western'],3.51,72
48322,12094,Jackass Number Two,Action|Comedy|Documentary,"['Action', 'Comedy', 'Documentary']",3.05,94
3528,10333,The Prince of Tides,Drama|Romance,"['Drama', 'Romance']",2.97,58
71254,18501,Gamer,Action|Thriller|Science Fiction,"['Action', 'Thriller', 'Science Fiction']",2.62,96
2373,9626,Red Sonja,Adventure|Fantasy|Action,"['Adventure', 'Fantasy', 'Action']",2.33,91
8372,8920,Garfield,Animation|Comedy|Family,"['Animation', 'Comedy', 'Family']",2.07,107
4056,5955,The Pledge,Crime|Drama|Mystery|Thriller,"['Crime', 'Drama', 'Mystery', 'Thriller']",3.22,100
80693,43923,It's Kind of a Funny Story,Comedy|Drama,"['Comedy', 'Drama']",3.35,73
103372,136795,The Heat,Action|Comedy|Crime,"['Action', 'Comedy', 'Crime']",3.24,90
3784,4244,The Kid,Fantasy|Comedy|Family,"['Fantasy', 'Comedy', 'Family']",2.81,86
7137,10744,The Cooler,Drama|Romance,"['Drama', 'Romance']",3.4,104
1866,9448,The Big Hit,Action|Adventure|Comedy|Thriller,"['Action', 'Adventure', 'Comedy', 'Thriller']",2.88,98
58103,7461,Vantage Point,Drama|Action|Thriller|Crime,"['Drama', 'Action', 'Thriller', 'Crime']",3.21,103
91974,52520,Underworld: Awakening,Fantasy|Action|Horror,"['Fantasy', 'Action', 'Horror']",3.06,97
85131,44943,Battle: Los Angeles,Action|Science Fiction,"['Action', 'Science Fiction']",2.53,97
100383,109421,Side Effects,Thriller|Crime|Drama,"['Thriller', 'Crime', 'Drama']",3.38,92
1966,15389,Metropolitan,Comedy|Drama,"['Comedy', 'Drama']",3.88,52
81782,44048,Unstoppable,Action|Thriller,"['Action', 'Thriller']",3.25,94
48783,3683,Flags of Our Fathers,War|Drama|History,"['War', 'Drama', 'History']",3.3,111
44004,6877,Failure to Launch,Comedy,['Comedy'],2.56,100
43396,9912,The World's Fastest Indian,Drama,['Drama'],3.92,83
4799,11576,"It's a Mad, Mad, Mad, Mad World",Action|Adventure|Comedy|Crime,"['Action', 'Adventure', 'Comedy', 'Crime']",3.41,68
27815,5528,The Chorus,Drama,['Drama'],3.83,70
2560,10212,Ravenous,Comedy|Horror|Thriller|Western,"['Comedy', 'Horror', 'Thriller', 'Western']",2.95,91
59421,9029,What Happens in Vegas,Comedy|Romance,"['Comedy', 'Romance']",2.58,83
31225,7214,Coach Carter,Drama,['Drama'],3.5,106
60937,1735,The Mummy: Tomb of the Dragon Emperor,Adventure|Action|Fantasy,"['Adventure', 'Action', 'Fantasy']",2.53,101
3564,889,The Flintstones in Viva Rock Vegas,Science Fiction|Comedy|Family|Romance,"['Science Fiction', 'Comedy', 'Family', 'Romance']",1.67,93
3754,17711,The Adventures of Rocky & Bullwinkle,Action|Adventure|Animation|Comedy|Family,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family']",2.17,86
39444,6963,The Weather Man,Comedy|Drama,"['Comedy', 'Drama']",3.13,106
61236,8885,Waltz with Bashir,Drama|Animation|War,"['Drama', 'Animation', 'War']",3.81,77
98203,50620,The Twilight Saga: Breaking Dawn - Part 2,Adventure|Fantasy|Drama|Romance,"['Adventure', 'Fantasy', 'Drama', 'Romance']",2.6,76
45730,9697,Lady in the Water,Drama|Thriller|Fantasy|Mystery,"['Drama', 'Thriller', 'Fantasy', 'Mystery']",2.75,103
81788,43539,The Next Three Days,Romance|Drama|Thriller|Crime,"['Romance', 'Drama', 'Thriller', 'Crime']",3.54,79
37720,8643,The Exorcism of Emily Rose,Crime|Drama|Horror|Thriller,"['Crime', 'Drama', 'Horror', 'Thriller']",3.06,113
90439,50839,Margin Call,Thriller|Drama,"['Thriller', 'Drama']",3.57,86
1840,9469,He Got Game,Drama,['Drama'],3.17,78
191,10533,The Scarlet Letter,Drama|History|Romance,"['Drama', 'History', 'Romance']",2.76,46
1487,16052,Selena,Drama,['Drama'],2.97,72
43679,9286,Final Destination 3,Horror|Mystery,"['Horror', 'Mystery']",2.57,101
5296,11812,The Sweetest Thing,Romance|Comedy,"['Romance', 'Comedy']",2.51,99
2549,10350,Wing Commander,Action|Science Fiction,"['Action', 'Science Fiction']",2.15,76
4867,11091,Riding in Cars with Boys,Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",2.81,91
5047,11891,Kung Pow: Enter the Fist,Action|Comedy,"['Action', 'Comedy']",2.67,86
33437,10027,Unleashed,Action|Crime,"['Action', 'Crime']",3.35,108
3896,1619,The Way of the Gun,Action|Crime|Drama|Thriller,"['Action', 'Crime', 'Drama', 'Thriller']",3.1,95
90531,76025,Shame,Drama,['Drama'],3.62,89
8866,11823,Wimbledon,Comedy|Romance,"['Comedy', 'Romance']",2.84,102
101362,117263,Olympus Has Fallen,Action|Thriller,"['Action', 'Thriller']",2.96,80
80969,42188,Never Let Me Go,Drama|Romance|Science Fiction,"['Drama', 'Romance', 'Science Fiction']",3.52,84
7366,9541,Jersey Girl,Comedy|Romance,"['Comedy', 'Romance']",2.94,100
801,38223,Harriet the Spy,Comedy|Drama|Family,"['Comedy', 'Drama', 'Family']",2.82,48
4047,10655,Gettysburg,War|Drama|History,"['War', 'Drama', 'History']",3.71,63
2906,12618,Random Hearts,Drama|Romance,"['Drama', 'Romance']",2.25,76
4159,12138,3000 Miles to Graceland,Action|Adventure|Comedy|Thriller|Crime,"['Action', 'Adventure', 'Comedy', 'Thriller', 'Crime']",2.78,79
85367,50546,Just Go with It,Romance|Comedy,"['Romance', 'Comedy']",3.01,85
2907,13824,Superstar,Comedy|Family,"['Comedy', 'Family']",2.34,72
82167,43347,Love & Other Drugs,Drama|Comedy|Romance,"['Drama', 'Comedy', 'Romance']",3.16,86
851,549,Basquiat,Drama|History,"['Drama', 'History']",3.23,61
107069,193756,Lone Survivor,Action|Drama|Thriller|War,"['Action', 'Drama', 'Thriller', 'War']",3.48,80
1390,17795,My Fellow Americans,Comedy|Drama,"['Comedy', 'Drama']",2.88,51
103339,117251,White House Down,Action|Drama|Thriller,"['Action', 'Drama', 'Thriller']",3.08,85
1821,17127,The Object of My Affection,Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",2.91,65
32029,2026,Hostage,Mystery|Drama|Thriller|Crime,"['Mystery', 'Drama', 'Thriller', 'Crime']",3.09,111
79242,39781,The Kids Are All Right,Comedy|Drama,"['Comedy', 'Drama']",3.31,83
109673,53182,300: Rise of an Empire,Action|War,"['Action', 'War']",2.74,88
3467,24748,Hud,Action|Drama|Western,"['Action', 'Drama', 'Western']",3.92,58
4234,2575,The Tailor of Panama,Drama|Thriller,"['Drama', 'Thriller']",2.83,90
72720,34653,A Single Man,Drama|Romance,"['Drama', 'Romance']",3.71,78
73268,19901,Daybreakers,Fantasy|Horror|Action|Thriller|Science Fiction,"['Fantasy', 'Horror', 'Action', 'Thriller', 'Science Fiction']",3.12,105
69306,18487,The Taking of Pelham 1 2 3,Thriller|Drama|Crime,"['Thriller', 'Drama', 'Crime']",3.13,94
44397,9792,The Hills Have Eyes,Horror|Thriller,"['Horror', 'Thriller']",2.66,92
95543,57800,Ice Age: Continental Drift,Animation|Comedy|Adventure|Family,"['Animation', 'Comedy', 'Adventure', 'Family']",2.91,82
74795,22972,Green Zone,War|Action|Adventure|Drama|Thriller,"['War', 'Action', 'Adventure', 'Drama', 'Thriller']",3.3,79
1003,11306,Extreme Measures,Drama|Thriller,"['Drama', 'Thriller']",2.97,55
42632,4550,Sympathy for Lady Vengeance,Drama|Thriller,"['Drama', 'Thriller']",3.74,76
122890,68735,Warcraft,Action|Adventure|Fantasy,"['Action', 'Adventure', 'Fantasy']",3.24,85
5312,11892,Murder by Numbers,Crime|Drama|Thriller,"['Crime', 'Drama', 'Thriller']",2.94,100
2771,17707,Brokedown Palace,Drama|Thriller,"['Drama', 'Thriller']",2.87,78
45726,1819,"You, Me and Dupree",Comedy|Romance,"['Comedy', 'Romance']",2.38,87
47382,9762,Step Up,Music|Drama|Romance|Crime,"['Music', 'Drama', 'Romance', 'Crime']",3.2,66
6538,302,Swimming Pool,Thriller|Crime,"['Thriller', 'Crime']",3.21,90
109578,225574,Non-Stop,Action|Thriller|Mystery,"['Action', 'Thriller', 'Mystery']",3.45,73
34534,8292,Four Brothers,Action|Crime,"['Action', 'Crime']",3.12,112
6731,8408,Day of the Dead,Horror|Science Fiction,"['Horror', 'Science Fiction']",3.34,83
33834,11683,Land of the Dead,Horror,['Horror'],3.18,102
102481,116741,The Internship,Comedy,['Comedy'],2.75,75
612,23570,The Pallbearer,Comedy|Romance,"['Comedy', 'Romance']",2.41,40
109848,97370,Under the Skin,Thriller|Science Fiction|Drama,"['Thriller', 'Science Fiction', 'Drama']",3.39,91
1004,9625,The Glimmer Man,Action|Adventure|Crime|Drama|Thriller,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller']",2.38,51
70159,21208,Orphan,Horror|Thriller|Mystery,"['Horror', 'Thriller', 'Mystery']",3.14,88
68159,16995,State of Play,Action,['Action'],3.47,78
51709,1255,The Host,Horror|Drama|Science Fiction,"['Horror', 'Drama', 'Science Fiction']",3.54,88
112370,91314,Transformers: Age of Extinction,Science Fiction|Action|Adventure,"['Science Fiction', 'Action', 'Adventure']",2.41,88
34332,11459,Sky High,Adventure|Comedy|Family,"['Adventure', 'Comedy', 'Family']",3.03,90
2504,15256,200 Cigarettes,Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",2.59,61
4090,19933,The Brave Little Toaster,Fantasy|Adventure|Animation|Comedy|Family|Music,"['Fantasy', 'Adventure', 'Animation', 'Comedy', 'Family', 'Music']",3.39,82
5319,18079,Nine Queens,Crime|Drama|Thriller,"['Crime', 'Drama', 'Thriller']",3.71,71
1972,10160,A Nightmare on Elm Street 5: The Dream Child,Horror|Thriller,"['Horror', 'Thriller']",2.4,72
43560,11283,Nanny McPhee,Fantasy|Comedy|Family,"['Fantasy', 'Comedy', 'Family']",3.07,69
2429,9822,Mighty Joe Young,Action|Adventure|Family|Fantasy,"['Action', 'Adventure', 'Family', 'Fantasy']",2.67,70
87876,49013,Cars 2,Animation|Family|Adventure|Comedy,"['Animation', 'Family', 'Adventure', 'Comedy']",2.49,80
1034,11229,Freeway,Comedy|Drama|Thriller,"['Comedy', 'Drama', 'Thriller']",3.33,60
3824,10641,Autumn in New York,Drama|Romance,"['Drama', 'Romance']",2.07,63
66509,20829,Funny People,Comedy|Drama,"['Comedy', 'Drama']",3.01,96
6617,2055,Open Range,Western,['Western'],3.42,92
3163,46435,Topsy-Turvy,Comedy|Drama|Music,"['Comedy', 'Drama', 'Music']",3.73,48
3616,10642,Loser,Drama|Comedy|Romance|Family,"['Drama', 'Comedy', 'Romance', 'Family']",2.42,84
113573,189,Sin City: A Dame to Kill For,Crime|Thriller,"['Crime', 'Thriller']",3.06,81
5401,12277,Undercover Brother,Action|Comedy,"['Action', 'Comedy']",2.72,90
5222,15647,Kissing Jessica Stein,Comedy,['Comedy'],3.22,71
134393,271718,Trainwreck,Comedy,['Comedy'],3.08,80
158872,223702,Sausage Party,Adventure|Animation|Comedy|Fantasy,"['Adventure', 'Animation', 'Comedy', 'Fantasy']",2.79,92
101112,68728,Oz: The Great and Powerful,Fantasy|Adventure|Family,"['Fantasy', 'Adventure', 'Family']",2.82,97
94018,44833,Battleship,Thriller|Action|Adventure|Science Fiction,"['Thriller', 'Action', 'Adventure', 'Science Fiction']",2.65,97
3179,10397,Angela's Ashes,Drama,['Drama'],3.17,71
5524,9266,Blue Crush,Adventure,['Adventure'],2.82,73
4735,10016,Ghosts of Mars,Action|Horror|Science Fiction,"['Action', 'Horror', 'Science Fiction']",2.44,86
117590,227159,Horrible Bosses 2,Comedy,['Comedy'],3.02,86
3760,11598,The Kentucky Fried Movie,Comedy,['Comedy'],3.12,78
33669,9779,The Sisterhood of the Traveling Pants,Drama|Comedy,"['Drama', 'Comedy']",3.33,60
1976,9728,Friday the 13th Part III,Horror|Thriller,"['Horror', 'Thriller']",2.39,75
27839,10320,The Ring Two,Drama|Horror|Thriller,"['Drama', 'Horror', 'Thriller']",2.51,82
43836,12096,The Pink Panther,Action|Comedy|Crime|Mystery|Family,"['Action', 'Comedy', 'Crime', 'Mystery', 'Family']",2.5,77
2829,37718,The Muse,Fantasy|Comedy,"['Fantasy', 'Comedy']",2.71,47
3973,11531,Book of Shadows: Blair Witch 2,Mystery|Thriller|Horror,"['Mystery', 'Thriller', 'Horror']",1.89,68
42718,10045,District B13,Action|Thriller|Science Fiction,"['Action', 'Thriller', 'Science Fiction']",3.51,84
56715,13198,Wristcutters: A Love Story,Comedy|Drama|Fantasy|Romance,"['Comedy', 'Drama', 'Fantasy', 'Romance']",3.56,72
2184,11219,The Trouble with Harry,Comedy|Mystery|Thriller,"['Comedy', 'Mystery', 'Thriller']",3.59,62
140715,277216,Straight Outta Compton,Drama|Music,"['Drama', 'Music']",3.43,88
39231,9621,Elizabethtown,Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",2.93,84
330,25066,Tales from the Hood,Crime|Horror|Thriller,"['Crime', 'Horror', 'Thriller']",2.44,49
133419,254470,Pitch Perfect 2,Comedy|Music,"['Comedy', 'Music']",3.19,64
1848,9449,The Borrowers,Adventure|Fantasy|Action|Comedy|Family,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Family']",2.62,60
49961,1259,Notes on a Scandal,Drama|Romance,"['Drama', 'Romance']",3.73,78
4990,12589,Jimmy Neutron: Boy Genius,Action|Adventure|Animation|Comedy|Family|Fantasy|Science Fiction,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Science Fiction']",2.97,86
45732,4474,My Super Ex-Girlfriend,Fantasy|Drama|Action|Comedy|Crime|Science Fiction,"['Fantasy', 'Drama', 'Action', 'Comedy', 'Crime', 'Science Fiction']",2.33,101
42725,9900,Grandma's Boy,Comedy,['Comedy'],3.1,77
31804,3040,Night Watch,Fantasy|Action|Thriller,"['Fantasy', 'Action', 'Thriller']",3.49,88
1973,11284,Freddy's Dead: The Final Nightmare,Horror|Thriller|Comedy,"['Horror', 'Thriller', 'Comedy']",2.27,71
97188,82507,Sinister,Horror|Thriller|Mystery,"['Horror', 'Thriller', 'Mystery']",3.2,63
5666,1809,The Rules of Attraction,Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",3.08,80
4248,19366,Josie and the Pussycats,Comedy|Music,"['Comedy', 'Music']",2.22,84
3708,11495,Firestarter,Fantasy|Drama|Horror|Action|Thriller,"['Fantasy', 'Drama', 'Horror', 'Action', 'Thriller']",2.93,76
1592,20737,Air Bud,Comedy|Family|Drama,"['Comedy', 'Family', 'Drama']",1.92,54
1762,9457,Deep Rising,Adventure|Action|Horror|Science Fiction,"['Adventure', 'Action', 'Horror', 'Science Fiction']",2.72,69
6338,10708,Daddy Day Care,Comedy|Family,"['Comedy', 'Family']",2.33,78
78349,29917,Exam,Thriller|Mystery,"['Thriller', 'Mystery']",3.46,60
4719,12610,Osmosis Jones,Adventure|Animation|Action|Comedy|Family,"['Adventure', 'Animation', 'Action', 'Comedy', 'Family']",2.72,90
5415,9583,Divine Secrets of the Ya-Ya Sisterhood,Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",2.63,65
828,18975,The Adventures of Pinocchio,Animation|Family|Fantasy,"['Animation', 'Family', 'Fantasy']",2.2,30
2337,1808,Velvet Goldmine,Drama|Music,"['Drama', 'Music']",3.23,59
50912,2266,"Paris, je t'aime",Drama|Romance,"['Drama', 'Romance']",3.51,62
5016,6440,The Shipping News,Drama|Romance,"['Drama', 'Romance']",3.26,72
102993,147773,The Way Way Back,Comedy|Drama,"['Comedy', 'Drama']",3.45,71
1401,31908,Ghosts of Mississippi,History|Drama,"['History', 'Drama']",3.38,63
2574,8970,The Out-of-Towners,Comedy,['Comedy'],2.52,55
3879,11398,The Art of War,Crime|Action|Adventure,"['Crime', 'Action', 'Adventure']",2.9,77
4349,10364,Catch-22,War|Comedy|Drama,"['War', 'Comedy', 'Drama']",3.51,72
60514,88751,Journey to the Center of the Earth,Action|Science Fiction|Adventure|Comedy|Family,"['Action', 'Science Fiction', 'Adventure', 'Comedy', 'Family']",2.44,87
2555,22345,Baby Geniuses,Science Fiction|Comedy|Family,"['Science Fiction', 'Comedy', 'Family']",1.45,56
27266,844,2046,Fantasy|Drama|Science Fiction|Romance,"['Fantasy', 'Drama', 'Science Fiction', 'Romance']",3.46,68
92507,59961,Safe House,Action|Thriller,"['Action', 'Thriller']",3.23,77
135861,214756,Ted 2,Comedy,['Comedy'],2.98,85
6266,10735,What a Girl Wants,Comedy,['Comedy'],2.84,50
42734,10982,Hoodwinked!,Animation|Comedy|Family,"['Animation', 'Comedy', 'Family']",2.89,83
110127,86834,Noah,Drama|Adventure,"['Drama', 'Adventure']",2.77,95
5955,13435,Antwone Fisher,Drama|Romance,"['Drama', 'Romance']",3.36,85
8643,11247,A Cinderella Story,Comedy,['Comedy'],2.78,56
95309,88005,Seeking a Friend for the End of the World,Comedy|Drama|Romance|Science Fiction,"['Comedy', 'Drama', 'Romance', 'Science Fiction']",3.09,87
4757,12508,Rock Star,Music|Drama|Comedy,"['Music', 'Drama', 'Comedy']",2.87,89
59126,13007,Religulous,Comedy|Documentary,"['Comedy', 'Documentary']",3.57,83
78893,10196,The Last Airbender,Action|Adventure|Family|Fantasy,"['Action', 'Adventure', 'Family', 'Fantasy']",1.87,94
1399,9819,Marvin's Room,Drama,['Drama'],3.08,58
65642,14139,Timecrimes,Science Fiction|Thriller,"['Science Fiction', 'Thriller']",3.71,75
3204,16241,The Boys from Brazil,Horror|Drama|Thriller|Science Fiction,"['Horror', 'Drama', 'Thriller', 'Science Fiction']",3.2,64
31420,8978,Assault on Precinct 13,Thriller,['Thriller'],3.04,101
1977,9730,Friday the 13th: The Final Chapter,Horror|Thriller,"['Horror', 'Thriller']",2.43,64
32017,10022,The Pacifier,Action|Comedy|Drama|Family|Thriller,"['Action', 'Comedy', 'Drama', 'Family', 'Thriller']",2.4,77
2929,18254,Reds,Drama|History,"['Drama', 'History']",3.46,56
33880,1382,Me and You and Everyone We Know,Comedy|Drama,"['Comedy', 'Drama']",3.6,72
87192,59678,Attack the Block,Action|Comedy|Science Fiction,"['Action', 'Comedy', 'Science Fiction']",3.35,88
5139,23479,The Bad News Bears,Comedy|Family,"['Comedy', 'Family']",3.39,70
4533,10925,The Return of the Living Dead,Comedy|Horror,"['Comedy', 'Horror']",3.26,77
51575,11199,Wild Hogs,Action|Adventure|Comedy,"['Action', 'Adventure', 'Comedy']",2.45,88
26133,13187,A Charlie Brown Christmas,Animation|Family|Comedy|TV Movie,"['Animation', 'Family', 'Comedy', 'TV Movie']",3.83,78
86781,46738,Incendies,Drama|War|Mystery,"['Drama', 'War', 'Mystery']",3.89,52
3177,10471,Next Friday,Comedy,['Comedy'],2.78,70
125916,216015,Fifty Shades of Grey,Drama|Romance|Thriller,"['Drama', 'Romance', 'Thriller']",2.03,52
47423,7859,Half Nelson,Drama,['Drama'],3.46,80
105653,107846,Escape Plan,Action|Thriller,"['Action', 'Thriller']",3.11,76
111622,198277,Begin Again,Comedy|Music|Romance|Drama,"['Comedy', 'Music', 'Romance', 'Drama']",3.52,64
87234,49020,Submarine,Drama|Comedy|Romance,"['Drama', 'Comedy', 'Romance']",3.68,57
3594,10560,Center Stage,Drama|Music,"['Drama', 'Music']",2.95,53
143859,270487,"Hail, Caesar!",Comedy|Drama|Mystery,"['Comedy', 'Drama', 'Mystery']",3.11,87
7027,11509,Silverado,Action|Crime|Drama|Western,"['Action', 'Crime', 'Drama', 'Western']",3.65,72
63436,11917,Saw V,Horror|Thriller|Crime,"['Horror', 'Thriller', 'Crime']",2.65,60
3864,10643,Godzilla 2000,Adventure|Horror|Action|Science Fiction,"['Adventure', 'Horror', 'Action', 'Science Fiction']",2.38,52
4821,10866,Joy Ride,Mystery|Thriller|Drama,"['Mystery', 'Thriller', 'Drama']",2.95,84
72395,25793,Precious,Drama,['Drama'],3.49,83
71282,18570,"Food, Inc.",Documentary,['Documentary'],3.65,72
4654,10135,Road House,Action|Thriller,"['Action', 'Thriller']",2.44,85
53550,9952,Rescue Dawn,Adventure|Drama|War,"['Adventure', 'Drama', 'War']",3.51,90
119155,181533,Night at the Museum: Secret of the Tomb,Adventure|Comedy|Fantasy|Family,"['Adventure', 'Comedy', 'Fantasy', 'Family']",2.78,68
809,18550,Fled,Action|Comedy|Thriller,"['Action', 'Comedy', 'Thriller']",2.42,43
100163,60304,Hansel & Gretel: Witch Hunters,Fantasy|Horror|Action,"['Fantasy', 'Horror', 'Action']",2.8,86
6881,1550,Pieces of April,Comedy|Drama,"['Comedy', 'Drama']",3.51,77
93326,59962,This Means War,Action|Comedy|Romance,"['Action', 'Comedy', 'Romance']",3.24,67
160080,43074,Ghostbusters,Action|Fantasy|Comedy,"['Action', 'Fantasy', 'Comedy']",2.54,85
91653,74465,We Bought a Zoo,Drama|Comedy|Family,"['Drama', 'Comedy', 'Family']",3.33,73
4372,10691,Crazy/Beautiful,Drama|Romance,"['Drama', 'Romance']",2.92,74
74946,34016,She's Out of My League,Comedy|Romance,"['Comedy', 'Romance']",2.84,64
2354,14444,The Rugrats Movie,Animation|Family,"['Animation', 'Family']",2.45,52
5804,9021,The Santa Clause 2,Fantasy|Comedy|Family,"['Fantasy', 'Comedy', 'Family']",2.56,81
94070,74534,The Best Exotic Marigold Hotel,Drama|Comedy,"['Drama', 'Comedy']",3.49,54
4733,2779,The Curse of the Jade Scorpion,Comedy|Crime|Mystery|Romance|Thriller,"['Comedy', 'Crime', 'Mystery', 'Romance', 'Thriller']",2.99,78
8948,8849,Alfie,Comedy,['Comedy'],2.87,74
62376,13600,City of Ember,Adventure|Family|Fantasy,"['Adventure', 'Family', 'Fantasy']",3.35,72
1051,27845,Trees Lounge,Comedy|Drama,"['Comedy', 'Drama']",3.43,61
63853,6972,Australia,Drama,['Drama'],2.88,74
79428,38778,Dinner for Schmucks,Comedy,['Comedy'],2.64,68
6951,10588,The Cat in the Hat,Comedy|Fantasy|Family,"['Comedy', 'Fantasy', 'Family']",2.06,69
6932,13537,Shattered Glass,Drama|History,"['Drama', 'History']",3.53,67
1858,10622,Mr. Nice Guy,Crime|Action|Comedy,"['Crime', 'Action', 'Comedy']",2.99,62
71211,11323,The Informant!,Drama|Comedy|Crime,"['Drama', 'Comedy', 'Crime']",3.31,94
73023,25196,Crazy Heart,Drama|Music|Romance,"['Drama', 'Music', 'Romance']",3.57,84
39381,16608,The Proposition,Action|Adventure|Crime|Drama|Thriller|Western,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller', 'Western']",3.75,75
6299,11516,Winged Migration,Documentary,['Documentary'],3.8,55
3889,12211,Highlander: Endgame,Action|Fantasy|Science Fiction,"['Action', 'Fantasy', 'Science Fiction']",2.38,73
4725,10972,Session 9,Horror|Mystery,"['Horror', 'Mystery']",3.13,76
31427,11096,Hide and Seek,Horror|Mystery|Thriller,"['Horror', 'Mystery', 'Thriller']",2.77,66
55872,5123,August Rush,Drama,['Drama'],3.31,59
6212,10678,Bringing Down the House,Comedy,['Comedy'],2.58,78
52694,1268,Mr. Bean's Holiday,Family|Comedy,"['Family', 'Comedy']",2.75,68
135567,47933,Independence Day: Resurgence,Action|Adventure|Science Fiction,"['Action', 'Adventure', 'Science Fiction']",2.78,83
1979,10225,Friday the 13th Part VI: Jason Lives,Horror|Mystery|Thriller,"['Horror', 'Mystery', 'Thriller']",2.36,66
114795,49017,Dracula Untold,Horror|Action|Drama|Fantasy|War,"['Horror', 'Action', 'Drama', 'Fantasy', 'War']",3.01,68
90430,72113,Carnage,Comedy|Drama,"['Comedy', 'Drama']",3.31,73
73290,28178,Hachi: A Dog's Tale,Drama|Family,"['Drama', 'Family']",3.41,64
4815,11313,Hearts in Atlantis,Drama|Mystery,"['Drama', 'Mystery']",3.08,72
1981,10283,Friday the 13th Part VIII: Jason Takes Manhattan,Horror|Thriller,"['Horror', 'Thriller']",1.71,57
41573,9043,The Family Stone,Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",3.07,73
71518,22798,Whip It,Drama,['Drama'],3.36,78
142997,159824,Hotel Transylvania 2,Animation|Comedy|Family,"['Animation', 'Comedy', 'Family']",3.21,61
1992,11186,Child's Play 2,Drama|Horror,"['Drama', 'Horror']",2.34,70
102880,82700,After Earth,Science Fiction|Action|Adventure,"['Science Fiction', 'Action', 'Adventure']",2.13,77
2436,10368,Tea with Mussolini,Comedy|Drama|War,"['Comedy', 'Drama', 'War']",3.07,35
2891,24066,"Happy, Texas",Comedy|Crime,"['Comedy', 'Crime']",3.08,65
1948,5769,Tom Jones,Adventure|Comedy|History|Romance,"['Adventure', 'Comedy', 'History', 'Romance']",3.68,51
5803,8427,I Spy,Action|Adventure|Comedy|Thriller,"['Action', 'Adventure', 'Comedy', 'Thriller']",2.47,87
7150,1792,Stuck on You,Comedy,['Comedy'],2.6,84
2807,10366,Universal Soldier: The Return,Action|Science Fiction,"['Action', 'Science Fiction']",1.91,74
103539,157386,The Spectacular Now,Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",3.28,56
352,34152,Crooklyn,Comedy|Drama,"['Comedy', 'Drama']",3.13,39
33164,10066,House of Wax,Horror,['Horror'],2.28,89
95105,80321,Madagascar 3: Europe's Most Wanted,Animation|Family,"['Animation', 'Family']",2.85,63
33085,10065,The Amityville Horror,Horror|Thriller|Drama,"['Horror', 'Thriller', 'Drama']",2.67,75
132796,254128,San Andreas,Action|Drama|Thriller,"['Action', 'Drama', 'Thriller']",2.67,77
61729,12797,Ghost Town,Comedy|Fantasy|Romance,"['Comedy', 'Fantasy', 'Romance']",3.27,75
2361,692,Pink Flamingos,Horror|Comedy|Crime,"['Horror', 'Comedy', 'Crime']",2.91,57
75985,31867,Repo Men,Action|Science Fiction|Thriller|Crime,"['Action', 'Science Fiction', 'Thriller', 'Crime']",3.11,70
4124,580,Jaws: The Revenge,Adventure|Thriller,"['Adventure', 'Thriller']",1.95,72
7980,5902,A Bridge Too Far,Drama|History|War,"['Drama', 'History', 'War']",3.76,65
37384,7553,Waiting...,Comedy,['Comedy'],3.19,67
65802,14560,Paul Blart: Mall Cop,Action|Adventure|Comedy|Family,"['Action', 'Adventure', 'Comedy', 'Family']",2.29,85
62394,13051,Max Payne,Action,['Action'],2.45,86
6370,1555,The Spanish Apartment,Drama|Comedy|Romance,"['Drama', 'Comedy', 'Romance']",3.65,41
